TICKER,Sector,Percentage of portfolio,Percentage of sector
BYMOF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BLWYF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BTDPF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BYDDF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CAAFF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CHDRF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GUORY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CMPGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ACCYY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CTTAY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CVCO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JCYGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DNZOY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FUJHY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LNNGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PANDY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GWLLF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GRDZF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HMRZF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GIGL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LVMHF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MAKSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MAKSY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MAURY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NXGPF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SHALY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SKHSY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SMTOY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
YAMCY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CORFF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CODEF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HYMTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NINOF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NINOY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DLII,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BLHI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TMOAF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SDIPF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CFRHF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PRKA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
IVDN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LKQ,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DWIS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TTM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CRI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SATLF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CIDM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HYHY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CONN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CPSO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TCOM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
UTI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TPX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ASOMF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
OGNT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ARME,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AABB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BYSD,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EIHDF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RLAB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AFTC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SBOX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
UNIR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BCCI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DLCR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LYJN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AMSA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LMWW,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RMHB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WPKS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
THRSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SCPT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DELTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SWCC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ELYS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FUAIY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AITX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BMWYY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
QSR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EDU,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ZVO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BSEFY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MWWC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SUUB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CLUBQ,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BSDGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GMELF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GFTX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GNUS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BYNEF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GBUX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
XSVT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PBEP,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DPNEF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BTOOY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SEPGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MLCO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ALSSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MIZUF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GUFAF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
UAA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
UA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CYAP,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WOFA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DADTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LFSYF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TNL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BURBY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SBH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HUSQF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SWGNF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NSANF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CLCN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MRETF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DEER,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CMOT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GDNEF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GBPT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MBAIF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BJSAF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PRTS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
QLIS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WARM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MRPLY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EXCOF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CEHD,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ATGSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DNFGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ORHK,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
UETMF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ANPDF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HUGPF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PNDZF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HISEF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MKRMF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GIGNF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
STAEF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NCLTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GMALF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ADPXY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ASCCF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
VAPE,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RKUNF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HENGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HPCRF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FGETF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MCHVF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FRANQ,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JTEKF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DFRYF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
YORUF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AUDVF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NWFAF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HTHT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EXPR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TSLA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FOVSY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CPS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GOFPY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CNET,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ELUXY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
KNDI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PTAIF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ABDR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MMHTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
POTTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
VNTA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SWDHF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
IDEXY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DDDA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JTEKY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CDGXY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ELA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ICTPU,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TSSJF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NAPRF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DPZUF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PYTCF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ARCS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RLLY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ARKR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ASTO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CACH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
VOXX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
IHCPF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WLWHY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AZO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LBAS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FTDL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BVHBB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BVH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
IRLTY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MGDDY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GLVNF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CXDC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BSET,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NICH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BBY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BDL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DKGR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EDMCQ,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CATG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HRB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BONTQ,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BWL.A,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ATYM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BRBOF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CAL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RIBS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SMFRF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LUB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CLWY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CRFU,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CCL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EHGRF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
KENS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CATO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FUN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SQBG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
KVIL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EAT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CHDN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
KMX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RDI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RDIB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GLXZ,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BLNK,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AKBIF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TOYOF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HGLC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ROBK,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BCGVY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SRPX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TCHH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HLFDF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SFRGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GMPR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CDNAF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DDS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LASLY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BIG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PNGB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NAUH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
VTXB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JADA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CBRL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EQUR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CRWS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EESO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CULP,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MEDH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ELCR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WEN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SNHO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DJCO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PWEI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GCHK,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TGT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NMOC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
OGSM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MEDS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SWRL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BKGFY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ADEC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WTKN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
QING,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
WPFH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SZKMY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DNFGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DXLG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LOPE,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ATGE,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AFTM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ATNNF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DIS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NIFCY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DXYN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
POAHY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LCII,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MNOIY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TUIFY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GBXPY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RFLFY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DGIX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NGKSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EDUC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
XTEPY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LNGB,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MTH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MSN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PKSGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PRDSY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ISHI,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ESCA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MZDAY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NXGPY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
USSJY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SWGAY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MRTPY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LNNGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TGOSY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SMWPY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HLFDY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FSCR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
YMDAF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
QSMG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HYMLF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SEPGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
AVDWF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ACKAY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TXIC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NWRLY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PDGRY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BYDC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GRPN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
VAC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ACGPF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JEHLY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FLXS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FCNE,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JACK,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
F,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GYOG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FORD,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
VC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TACBY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
FRCH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
OLCLF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SCGY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GIII,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GPS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LOTE,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ICHGF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CIND,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GCO,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GNTX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GPC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BOTX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
LINUF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GGLT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SIX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GTIM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
YUEIY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PXFG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
PRDSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
BGRP,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TXSP,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
GMVHF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DKGH,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HOG,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
URBDF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HAS,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HVT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HVT.A,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HCLC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
KBSF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HELE,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
EDSFF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SAFLF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MARZF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
JAX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
NXTTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HD,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HMC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
HOV,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CDNTF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TAL,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DIN,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
CBHR,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
SNEJF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ISTC,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
RYKKF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
MDRM,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
IGT,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ACEHF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
DPNEY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
XSPA,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ASOMY,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
TCLHF,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
ECOX,Consumer Discretionary,5.435964340073929e-05,0.0006523157208088715
